sf_casrn,sf_exp_name,sf_numsites,roc_15th_listing,roc_flag,iarc_exp_name,iarc_flag,atsdr_exp_name,atsdr_flag,cebsgt_exp_name,cebsgt_pubnum,cebsgt_dtxsid,cebsgt_ames_conclusion,cebsgt_male_rat_micronucleus,cebsgt_female_rat_micronucleus,cebsgt_male_mouse_micronucleus,cebsgt_female_mouse_micronucleus,cebsgt_mn_conclusion,cebsgt_male_rat_comet,cebsgt_female_rat_comet,cebsgt_male_mouse_comet,cebsgt_female_mouse_comet,cebsgt_flag,genetox_flag,cebs_exp_name,cebs_dtxsid,cebs_male_rats,cebs_female_rats,cebs_male_mice,cebs_female_mice,cebs_flag,organ_flag
6423-43-4,PROPYLENE GLYCOL DINITRATE,1,,False,,False,PROPYLENE GLYCOL DINITRATE,True,,,,,,,,,,,,,,,False,,,,,,,,False
6484-52-2,AMMONIUM NITRATE (SOLUTION),3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
65-85-0,BENZOIC ACID,144,,False,,False,,False,Benzoic acid,,DTXSID6020143,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
6533-73-9,THALLIUM(I) CARBONATE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
67-56-1,METHANOL,6,,False,,False,,False,Methanol,,DTXSID2021731,Equivocal;Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
67-63-0,ISOPROPANOL;ISOPROPYL ALCOHOL,11,,False,Isopropyl alcohol,True,,False,Isopropanol,,DTXSID7020762,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
67-64-1,ACETONE,452,,False,,False,ACETONE,True,Acetone,,DTXSID8021482,Negative,,,Negative,Negative,,,,,,No Evidence,True,,,,,,,,False
67-66-3,CHLOROFORM;TRICHLOROMETHANE,538,RAHC,True,Chloroform,True,CHLOROFORM,True,Chloroform,TR-000_(67-66-3),DTXSID1020306,Negative,,,Positive,,,,,,,Evidence,True,Chloroform,DTXSID1020306,KIDNEY_TUBULAR_CELL,,LIVER,LIVER,Evidence,True
67-72-1,HEXACHLOROETHANE,28,RAHC,True,Hexachloroethane,True,HEXACHLOROETHANE,True,Hexachloroethane,"TR-068, TR-361",DTXSID7020689,Negative,,,,,,,,,,No Evidence,True,Hexachloroethane,DTXSID7020689,"ADRENAL_GLAND_MEDULLA,KIDNEY_TUBULAR_CELL",,LIVER,LIVER,Evidence,True
67653-85-7,"1,2,3,6,7,8-HEXACHLORODIBENZO-p-DIOXIN",6,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
67774-32-7,POLYBROMINATED BIPHENYLS (PBB),3,,False,,False,"PBDE, DECABROMINATED",True,Polybrominated biphenyl mixture (Firemaster FF-1),TR-398,DTXSID0021173,,,,Negative,,,,,,,No Evidence,True,Polybrominated biphenyl mixture (Firemaster FF-1),DTXSID0021173,LIVER,LIVER,LIVER,LIVER,Evidence,True
68-12-2,DIMETHYLFORMAMIDE,1,,False,"N,N-Dimethylformamide",True,,False,Dimethylformamide,,DTXSID6020515,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
68188-88-5,CHLORIDE,67,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
68334-30-5,DIESEL FUEL,16,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
6923-22-4,MONOCROTOPHOS,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
69806-50-4,FLUAZIFOP-BUTYL,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7005-72-3,4-CHLOROPHENYL PHENYL ETHER,5,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
70648-26-9,"1,2,3,4,7,8-HEXACHLORODIBENZOFURAN (HxCDF)",3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
71-36-3,1-BUTANOL;N-BUTYL ALCOHOL,3,,False,,False,,False,n-Butanol,,DTXSID1021740,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
71-43-2,BENZENE,846,Known,True,Benzene,True,BENZENE,True,Benzene,TR-289,DTXSID3039242,Negative,,,Positive,Positive;Weakly Positive,,,,,,Evidence,True,Benzene,DTXSID3039242,"ORAL_CAVITY,SKIN,ZYMBAL_GLAND","ORAL_CAVITY,ZYMBAL_GLAND","HARDERIAN_GLAND,HEMATOPOIETIC_SYSTEM,LUNG,PREPUTIAL_GLAND,ZYMBAL_GLAND","HEMATOPOIETIC_SYSTEM,LUNG,MAMMARY_GLAND,OVARY,ZYMBAL_GLAND",Evidence,True
71-55-6,"1,1,1-TRICHLOROETHANE;1,1,1-TCA",528,,False,"1,1,1-Trichloroethane",True,"1,1,1-TRICHLOROETHANE",True,"1,1,1-Trichloroethane",TR-003,DTXSID0021381,Negative,,,Equivocal;Negative,Negative,,,,,,No Evidence,True,"1,1,1-Trichloroethane",DTXSID0021381,,,,,No Evidence,True
72-20-8,ENDRIN,122,,False,Endrin,True,ENDRIN,True,Endrin,TR-012,DTXSID6020561,Negative,,,,,,,,,,No Evidence,True,Endrin,DTXSID6020561,,,,,No Evidence,True
72-43-5,METHOXYCHLOR,72,,False,Methoxychlor,True,METHOXYCHLOR,True,Methoxychlor,TR-035,DTXSID9020827,Negative,,,,,,,,,,No Evidence,True,Methoxychlor,DTXSID9020827,,,,,No Evidence,True
72-54-8,"P,P-DDD;4,4-DICHLORODIPHENYLDICHLOROETHANE;4,4-DDD;DDD;DICHLORODIPHENYLDICHLOROETHANE;DDD (DICHLORODIPHENYLDICHLOROETHANE)",214,,False,,False,,False,Tetrachlorodiphenylethane,TR-131,DTXSID4020373,Negative,,,,,,,,,,No Evidence,True,Tetrachlorodiphenylethane,DTXSID4020373,,,,,No Evidence,True
72-55-9,"P,P-DDE;DDE (DICHLORODIPHENYLDICHLOROETHYLENE);DICHLORODIPHENYLDICHLOROETHENE;4,4-DDE;DDE",234,,False,,False,,False,"p,p'-Dichlorodiphenyl dichloroethylene",TR-131,DTXSID9020374,Negative,,,,,,,,,,No Evidence,True,"p,p'-Dichlorodiphenyl dichloroethylene",DTXSID9020374,,,LIVER,LIVER,Evidence,True
7287-19-6,PROMETRYN,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
72918-21-9,"1,2,3,7,8,9-HEXACHLORODIBENZOFURAN (HxCDF)",1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
74-82-8,METHANE,24,,False,,False,,False,Methane,,DTXSID8025545,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
74-83-9,METHYL BROMIDE;BROMOMETHANE,35,,False,Methyl bromide,True,BROMOMETHANE,True,Methyl bromide,TR-385,DTXSID8020832,Positive,,,Positive,Positive,,,,,,Evidence,True,,,,,,,,False
74-86-2,ACETYLENE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
74-87-3,CHLOROMETHANE;METHYL CHLORIDE,162,,False,Methyl chloride,True,CHLOROMETHANE,True,Methyl chloride,,DTXSID0021541,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
74-90-8,HYDROCYANIC ACID;HYDROGEN CYANIDE,3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
74-93-1,METHANETHIOL;METHYL MERCAPTAN,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
74-97-5,BROMOCHLOROMETHANE,12,,False,,False,,False,Bromochloromethane,,DTXSID4021503,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
74-98-6,PROPANE,5,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7421-93-4,ENDRIN ALDEHYDE,57,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7429-90-5,ALUMINUM;ALUMINUM (METAL);ALUMINUM (FUME OR DUST),429,,False,,False,ALUMINUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7439-89-6,IRON,506,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7439-92-1,"LEAD, INORGANIC;LEAD",991,RAHC,True,Lead,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7439-93-2,LITHIUM,8,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7439-95-4,MAGNESIUM,221,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7439-96-5,MANGANESE (UNFILTERED);MANGANESE,687,,False,,False,"MANGANESE, RESPIRABLE",True,,,,,,,,,,,,,,,False,,,,,,,,False
7439-97-6,MERCURY,592,,False,Mercury and inorganic mercury compounds,True,MERCURY,True,,,,,,,,,,,,,,,False,,,,,,,,False
7439-98-7,MOLYBDENUM,46,,False,,False,MOLYBDENUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7439-99-8,NEPTUNIUM;NEPTUNIUM-237,7,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-00-8,NEODYMIUM,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-05-3,PALLADIUM,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-07-5,PLUTONIUM;PLUTONIUM-238,12,,False,Plutonium,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-08-6,POLONIUM,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-09-7,POTASSIUM;POTASSIUM-40,192,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-14-4,RADIUM,9,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-21-3,SILICON,6,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-22-4,SILVER,399,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-23-5,SODIUM,227,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-24-6,STRONTIUM,22,,False,,False,STRONTIUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-25-7,TANTALUM,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-26-8,TECHNETIUM-99,9,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-28-0,THALLIUM,352,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-29-1,THORIUM;THORIUM-232,31,,False,Thorium-232 and its decay products,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-31-5,TIN,33,,False,,False,"TIN, INORGANIC",True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-32-6,TITANIUM METAL POWDER,7,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-33-7,TUNGSTEN METAL,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-35-9,AMERICIUM;AMERICIUM-241,12,,False,,False,AMERICIUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-36-0,ANTIMONY,505,,False,,False,ANTIMONY,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-39-3,BARIUM,571,,False,,False,"BARIUM, SOLUBLE SALTS",True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-41-7,BERYLLIUM,475,Known,True,Beryllium and beryllium compounds,True,BERYLLIUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-42-8,BORON,16,,False,,False,BORON AND COMPOUNDS,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-43-9,CADMIUM,738,Known,True,Cadmium and cadmium compounds,True,CADMIUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-46-2,CESIUM,8,,False,,False,CESIUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-47-3,"CHROMIUM (III);CHROMIUM, TOTAL;CHROMIUM",838,,False,"Chromium, metallic",True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-48-4,COBALT-60;COBALT;COBALT AND COMPOUNDS,322,RAHC,True,Cobalt and cobalt compounds;Cobalt metal without tungsten carbide;Tungsten carbide with cobalt metal (see Cobalt metal with tungsten carbide);Cobalt metal with tungsten carbide,True,COBALT,True,Cobalt,TR-581,DTXSID1031040,Positive,,,Negative,Negative,,,,,,Evidence,True,Cobalt,DTXSID1031040,"ADRENAL_GLAND_MEDULLA,KIDNEY,LUNG,PANCREAS_ISLET_CELL","ADRENAL_GLAND_MEDULLA,LUNG,PANCREAS_ISLET_CELL",LUNG,LUNG,Evidence,True
7440-50-8,COPPER,666,,False,,False,COPPER,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-51-9,CURIUM;CURIUM-244,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-53-1,EUROPIUM-154,8,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-58-6,HAFNIUM,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-61-1,URANIUM-238;URANIUM,46,,False,,False,"URANIUM, SOLUBLE SALTS;URANIUM, INSOLUBLE COMPOUNDS",True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-62-2,VANADIUM (FUME OR DUST);VANADIUM,384,,False,,False,VANADIUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-66-4,PLATINUM,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-66-6,ZINC,710,,False,,False,ZINC,True,,,,,,,,,,,,,,,False,,,,,,,,False
7440-67-7,ZIRCONIUM (METAL),3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-69-9,BISMUTH,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-70-2,CALCIUM,201,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7440-74-6,INDIUM,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7446-09-5,SULFUR DIOXIDE,3,,False,Sulfur dioxide,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7446-11-9,SULFUR TRIOXIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7446-14-2,LEAD SULFATE,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7487-94-7,MERCURY CHLORIDE (2),2,,False,,False,MERCURIC CHLORIDE,True,Mercuric chloride,TR-408,DTXSID5020811,Negative,,,,,,,,,,No Evidence,True,Mercuric chloride,DTXSID5020811,"FORESTOMACH,THYROID_GLAND_FOLLICULAR_CELL",,,,Evidence,True
75-00-3,CHLOROETHANE;ETHYL CHLORIDE,163,,False,Chloroethane,True,CHLOROETHANE,True,Chloroethane,TR-346,DTXSID1020302,Positive,,,,,,,,,,Evidence,True,Chloroethane,DTXSID1020302,,,,"LIVER,UTERUSCERVIX",Evidence,True
75-01-4,VINYL CHLORIDE,616,Known,True,Vinyl chloride,True,VINYL CHLORIDE,True,,,,,,,,,,,,,,,False,,,,,,,,False
75-05-8,ACETONITRILE,6,,False,,False,,False,Acetonitrile,TR-447,DTXSID7020009,Negative,,,Positive,Negative,,,,,,Evidence,True,Acetonitrile,DTXSID7020009,,,,,No Evidence,True
75-08-1,ETHYL MERCAPTAN,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
75-09-2,METHYLENE CHLORIDE;DICHLOROMETHANE,555,RAHC,True,Dichloromethane (Methylene chloride),True,METHYLENE CHLORIDE,True,Methylene chloride,TR-306,DTXSID0020868,Positive;Negative,,,,,,,,,,Evidence,True,Methylene chloride,DTXSID0020868,MAMMARY_GLAND,MAMMARY_GLAND,"LIVER,LUNG","LIVER,LUNG",Evidence,True
75-15-0,CARBON DISULFIDE,226,,False,,False,CARBON DISULFIDE,True,Carbon disulfide,,DTXSID6023947,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
75-18-3,DIMETHYL SULFIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
75-20-7,CALCIUM CARBRIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
75-21-8,ETHYLENE OXIDE,1,Known,True,Ethylene oxide,True,ETHYLENE OXIDE,True,,,,,,,,,,,,,,,False,Ethylene oxide,DTXSID0020600,,,"HARDERIAN_GLAND,LUNG","HARDERIAN_GLAND,HEMATOPOIETIC_SYSTEM,LUNG,MAMMARY_GLAND,UTERUSCERVIX",Evidence,True
75-25-2,BROMOFORM,46,,False,Bromoform,True,BROMOFORM,True,Tribromomethane,TR-350,DTXSID1021374,Equivocal;Positive;Negative,,,Negative,,,,,,,Evidence,True,Tribromomethane,DTXSID1021374,INTESTINES_LARGE,INTESTINES_LARGE,,,Evidence,True
75-27-4,BROMODICHLOROMETHANE;DICHLOROBROMOMETHANE,108,RAHC,True,Bromodichloromethane,True,BROMODICHLOROMETHANE,True,Bromodichloromethane,"TR-321, TR-532",DTXSID1020198,Negative,,,Equivocal;Negative,Equivocal;Negative,,,,,,No Evidence,True,Bromodichloromethane,DTXSID1020198,"INTESTINES_LARGE,KIDNEY_TUBULAR_CELL","INTESTINES_LARGE,KIDNEY_TUBULAR_CELL",KIDNEY_TUBULAR_CELL,LIVER,Evidence,True
75-34-3,"1,1-DICHLOROETHANE;1,1-DCA",468,,False,,False,,False,"1,1-Dichloroethane",TR-066,DTXSID1020437,Negative,,,,,,,,,,No Evidence,True,"1,1-Dichloroethane",DTXSID1020437,,,,,No Evidence,True
75-35-4,"1,1-DICHLOROETHYLENE;1,1-DCE;1,1-DICHLOROETHENE;VINYLIDINE CHLORIDE",539,,False,Vinylidene chloride,True,"1,1-DICHLOROETHENE",True,Vinylidene Chloride,TR-582,DTXSID8021438,Negative,,,Negative,Negative,,,,,,No Evidence,True,Vinylidene Chloride,DTXSID8021438,"ALL_ORGANS,KIDNEY,NASAL_CAVITY","ALL_ORGANS,THYROID_GLAND_CCELL","KIDNEY,LIVER","ALL_ORGANS,INTESTINES_SMALL,LIVER,LUNG",Evidence,True
75-43-4,DICHLOROMONOFLUOROMETHANE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
75-44-5,PHOSGENE,4,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
75-50-3,TRIMETHYLAMINE,1,,False,,False,,False,Trimethylamine,,DTXSID2026238,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
75-56-9,PROPYLENE OXIDE,1,RAHC,True,Propylene oxide,True,,False,"1,2-Propylene oxide",TR-267,DTXSID5021207,Positive,,,Negative,,,,,,,Evidence,True,"1,2-Propylene oxide",DTXSID5021207,NASAL_CAVITY,NASAL_CAVITY,VASCULAR_SYSTEM_NASAL_CAVITY,VASCULAR_SYSTEM_NASAL_CAVITY,Evidence,True
75-60-5,CACODYLIC ACID,1,,False,Dimethylarsinic acid,True,DIMETHYLARSINIC ACID (DMA),True,Dimethylarsinic acid,,DTXSID7020508,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
75-61-6,DIBROMODIFLUOROMETHANE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
75-65-0,T-BUTYL ALCOHOL;TERT-BUTYL ALCOHOL,2,,False,,False,,False,tert-Butyl alcohol,TR-436,DTXSID8020204,Negative,Negative,,Negative,Negative,,,,,,No Evidence,True,tert-Butyl alcohol,DTXSID8020204,KIDNEY_TUBULAR_CELL,,,THYROID_GLAND_FOLLICULAR_CELL,Evidence,True
75-69-4,TRICHLOROFLUOROMETHANE;FREON-11,93,,False,,False,,False,Trichlorofluoromethane,TR-106,DTXSID5021384,Negative,,,,,,,,,,No Evidence,True,Trichlorofluoromethane,DTXSID5021384,,,,,No Evidence,True
75-71-8,CFC-12;DICHLORODIFLUOROMETHANE;FREON-12,47,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7553-56-2,IODINE,3,,False,,False,IODIDE,True,,,,,,,,,,,,,,,False,,,,,,,,False
759-94-4,EPTC,3,,False,,False,,False,S-ethyl dipropylthiocarbamate,,DTXSID1024091,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
76-01-7,PENTACHLOROETHANE,10,,False,Pentachloroethane,True,,False,Pentachloroethane,,DTXSID7021104,Negative,,,Negative,,,,,,,No Evidence,True,Pentachloroethane,DTXSID7021104,,,LIVER,LIVER,Evidence,True
76-06-2,CHLOROPICRIN,1,,False,,False,,False,Chloropicrin,TR-065,DTXSID0020315,Positive,,,,,,,,,,Evidence,True,Chloropicrin,DTXSID0020315,,,,,No Evidence,True
76-12-0,FREON-112,2,,False,,False,,False,"1,2-Difluoro-1,1,2,2-tetrachloroethane",,DTXSID5026091,Weakly Positive,,,,,,,,,,Weak Evidence,True,,,,,,,,False
76-13-1,"FREON-113;CHLORINATED FLUOROCARBON (FREON 113);1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE",49,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
76-14-2,"1,2-DICHLOROTETRAFLUOROETHANE;FLUOROCARBON 114;FREON-114",3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
76-22-2,CAMPHOR,1,,False,,False,,False,DL-Camphor,,DTXSID5030955,,,,Negative,Negative,,,,,,No Evidence,True,,,,,,,,False
76-44-8,HEPTACHLOR,170,,False,Heptachlor,True,HEPTACHLOR,True,Heptachlor,TR-009,DTXSID3020679,Negative,,,,,,,,,,No Evidence,True,Heptachlor,DTXSID3020679,,,LIVER,LIVER,Evidence,True
76-93-7,BENZILIC ACID,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
761-31-3,"1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE",11,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7631-86-9,SILICA,1,,False,"Silica, amorphous",True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7631-89-2,SODIUM ARSENATE (AsH3O4.xNa),1,Known,True,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7631-99-4,SODIUM NITRATE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7632-00-0,SODIUM NITRITE,4,,False,,False,,False,Sodium nitrite,TR-495,DTXSID0020941,Positive,Negative,,Negative,Negative,,,,,,Evidence,True,Sodium nitrite,DTXSID0020941,,,,,No Evidence,True
7646-85-7,ZINC CHLORIDE FUME,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7647-01-0,HYDROCHLORIC ACID,13,,False,Hydrochloric acid,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7664-38-2,PHOSPHORIC ACID,7,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7664-39-3,HYDROFLUORIC ACID,2,,False,,False,HYDROGEN FLUORIDE,True,,,,,,,,,,,,,,,False,,,,,,,,False
7664-41-7,AMMONIA,43,,False,,False,AMMONIA,True,,,,,,,,,,,,,,,False,,,,,,,,False
7664-93-9,SULFURIC ACID;SULFUR ACID,25,Known,True,Strong-inorganic-acid mists containing sulfuric acid (see Acid mists),True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7681-52-9,SODIUM HYPOCHLORITE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7697-37-2,NITRIC ACID,6,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
77-47-4,HEXACHLOROCYCLOPENTADIENE,12,,False,,False,HEXACHLOROCYCLOPENTADIENE,True,Hexachlorocyclopentadiene,TR-437,DTXSID2020688,Negative,,,Negative,Negative,,,,,,No Evidence,True,,,,,,,,False
77-73-6,DICYCLOPENTADIENE,2,,False,,False,,False,Dicyclopentadiene,,DTXSID5025023,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
77-81-6,TABUN,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7704-34-9,SULFUR,7,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7705-08-0,FERRIC CHLORIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7719-12-2,PHOSPHORUS TRICHLORIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7720-78-7,FERROUS SULFATE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7722-64-7,POTASSIUM PERMANGANATE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7722-84-1,HYDROGEN PEROXIDE (CONC > 52%),2,,False,Hydrogen peroxide,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7726-95-6,BROMINE,3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7727-37-9,NITROGEN,4,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7738-94-5,CHROMIC ACID,6,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7757-79-1,POTASSIUM NITRATE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7757-82-6,SODIUM SULFATE (SOLUTION),3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7758-94-3,FERROUS CHLORIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7758-98-7,CUPRIC SULFATE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7761-88-8,SILVER NITRATE,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
"7778-39-4, 1327-53-3, 1303-00-0, 64436-13-1, 7440-38-2",Arsenic compounds,989,Known,True,Arsenic compounds,True,Arsenic compounds,True,Arsenic compounds,TR-492,DTXSID2023779,Negative,,,Negative,Negative,,,,,,No Evidence,True,Arsenic compounds,DTXSID2023779,,"ADRENAL_GLAND_MEDULLA,HEMATOPOIETIC_SYSTEM,LUNG",,,Evidence,True
7778-54-3,CALCIUM HYPOCHLORITE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
778-61-4,NICKEL SULFATE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7782-41-4,FLUORINE,2,,False,,False,FLUORINE,True,,,,,,,,,,,,,,,False,,,,,,,,False
7782-49-2,SELENIUM,382,,False,Selenium and selenium compounds,True,SELENIUM,True,,,,,,,,,,,,,,,False,,,,,,,,False
7782-50-5,CHLORINE,6,,False,,False,CHLORINE,True,,,,,,,,,,,,,,,False,,,,,,,,False
7783-06-4,HYDROGEN SULFIDE,11,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7784-40-9,LEAD ARSENATE,1,Known,True,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7784-42-1,ARSINE,3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7786-34-7,MEVINPHOS,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7787-49-5,BERYLLIUM FLUORIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7789-60-8,PHOSPHORUS TRIBROMIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7790-98-9,AMMONIUM PERCHLORATE,1,,False,,False,,False,Ammonium perchlorate,,DTXSID4024515,Negative,,,Negative,,,,,,,No Evidence,True,,,,,,,,False
7791-12-0,THALLIUM CHLORIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
78-00-2,TETRAETHYLLEAD,1,RAHC,True,,False,,False,Tetraethyl lead,,DTXSID7023801,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
78-59-1,ISOPHORONE,91,,False,,False,ISOPHORONE,True,Isophorone,TR-291,DTXSID8020759,Negative,,,,,,,,,,No Evidence,True,Isophorone,DTXSID8020759,"KIDNEY_TUBULAR_CELL,PREPUTIAL_GLAND",,,,Evidence,True
78-83-1,2-METHYL-1-PROPANOL;ISOBUTYL ALCOHOL,3,,False,,False,,False,Isobutyl alcohol,,DTXSID0021759,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
